id,"name","image_url","address","access","tele","open_hour","price","rental","parking","lesson","kid","homepage","created_at","updated_at","holiday","prefecture"
287,"ナカガイクライミングジム高槻","http://www.climbing-net.com/wp-content/uploads/2012/12/189-1.jpg","〒569-1144大阪府高槻市大畑町14-3","JR東海道本線摂津富田駅より徒歩3分／阪急京都線富田駅より徒歩5分","072-628-2753","平日13:00〜22:00土日祝10:00〜21:00","初回登録料：￥1575１日料金：￥2100夜間料金・時間帯：￥1575（18:00〜）","シューズ：￥300チョーク：￥100","-","-","可専用時間帯ありキッズ向け用具レンタルありレッスンあり（小、中学生対象）※詳細はホームページをご覧下さい","http://nakagaiclimbing.jp/","2015-07-21 15:21:37","2015-07-21 15:21:37","なし","大阪府"
288,"ナカガイクライミングジム堺：深井","http://www.climbing-net.com/wp-content/uploads/2012/12/188-1.jpg","〒599-8283大阪府堺市中区土師町4-3-14","泉北高速鉄道深井駅より徒歩15分","072-320-1684","平日15:00〜22:00土日祝10:00〜21:00","初回登録料：￥1575１日料金：平日￥1575土日祝￥2100夜間料金・時間帯：￥1575（土日祝17:00〜）","シューズ：￥300ハーネス：無料チョーク：￥100ビレイ器具：無料","有／無料／7台","各種あり","可専用時間帯ありキッズ向け用具レンタルありレッスンあり（小、中学生対象のリードクライミング教室）※詳細はホームページをご覧下さい","http://nakagaiclimbing.jp/","2015-07-21 15:21:38","2015-07-21 15:21:38","月曜","大阪府"
289,"ナカガイクライミングジム堺：白鷺","http://www.climbing-net.com/wp-content/uploads/2012/12/187-1.jpg","〒591-8023大阪府堺市北区中百舌鳥町6丁目1040-69","南海高野線白鷺駅より徒歩3分／南海高野線・地下鉄御堂筋線なかもず駅より徒歩10～15分","072-320-4835","平日13:00〜22:00土日祝10:00〜21:00","初回登録料：￥1575１日料金：平日￥1575土日祝￥2100夜間料金・時間帯：￥1575（土日祝17:00〜）","シューズ：￥300チョーク：￥100","有／無料／5台","-","可専用時間帯ありキッズ向け用具レンタルありレッスンあり（小、中学生対象）※詳細はホームページをご覧下さい","http://nakagaiclimbing.jp/","2015-07-21 15:21:39","2015-07-21 15:21:39","月曜","大阪府"
290,"クライミング・ボルダリングジム スコーミッシュ ［守口］","http://www.climbing-net.com/wp-content/uploads/2012/12/186-1.jpg","〒570-0012大阪府守口市大久保町5-46-17 コスモス大久保1F","京阪本線大和田駅より徒歩17分／古川橋駅よりタウンくるバスで大久保中学校下車徒歩2〜3分","06-6907-8016","平日13:00～22:00土日祝9:00～21:00","【税込価格】
初回登録料：￥1000
１日料金：平日￥1500、土日祝￥1800
平日2時間：1100（～19:00)
夜間料金・時間帯：￥1000（平日21:00～）","シューズ：￥300チョーク：￥100","有／無料／2台","-","要相談","http://www.squamish-osaka.com/","2015-07-21 15:21:47","2015-07-21 15:21:47","第1・3日曜、第2・4火曜（変更の可能性あり。HPに掲載）","大阪府"
291,"クラックス大阪店","http://www.climbing-net.com/wp-content/uploads/2012/12/03_no_image2115.jpg","〒564-0052大阪府吹田市広芝町16-9","地下鉄御堂筋線江坂駅より徒歩5分","06-6310-6105","-","-","-","-","-","-","http://www.crux-jp.com/cruxosaka/cruxosaka.html","2015-07-21 15:21:48","2015-07-21 15:21:48","-","大阪府"
292,"フリークライミングジム シエスタ ［東大阪］","http://www.climbing-net.com/wp-content/uploads/2012/12/184-1.jpg","〒578-0983大阪府東大阪市吉田下島7-43","近鉄けいはんな線吉田駅、近鉄河内花園駅より徒歩15分／阪神高速13号線中野・水走出入口より5分","072-940-6277","平日12:00〜22:00
土日祝10:00〜20:00","初回登録料：なし１日料金：￥2000","シューズ：¥500(チョーク込）チョーク：¥100","有／無料／10台","-","可※詳細はホームページをご覧下さい","http://siesta-climbing.com","2015-07-21 15:21:49","2015-07-21 15:21:49","なし（年末年始などに臨時休業や営業時間の変更あり）","大阪府"
293,"シティロックジム大阪店","http://www.climbing-net.com/wp-content/uploads/2012/12/175-1.jpg","〒532-0021大阪府大阪市淀川区田川北2-3-35","阪急十三駅より徒歩15分／大阪駅より市バス・阪急バス15分、徒歩5分","06-6306-0914","10:00〜22:00","【税込価格】
初回登録料：￥1620（会員登録の場合のみ）
１日料金：￥2160
夜間料金・時間帯：￥1620（17:00～22:00）","シューズ：￥540
ハーネス：無料チョーク：￥100ビレイ器具：無料ロープ：無料","有／無料／10台","体験クライミング（講習時間1時間/要予約）/他
ロープを使ってトップロープで登ったり、室内壁でトラバースや初級のボルダリングルートにトライしたり、スタッフと共に1時間楽しく遊んでいただきます。￥4320（施設利用料・レンタル料含む）","可※詳細はホームページをご覧下さい","http://www.cityrockgym.com","2015-07-21 15:21:50","2015-07-21 15:21:50","なし（夏季・GW・年末年始・コンペ前後は臨時休業有）","大阪府"
294,"スハラ クライミングジム池田店","http://www.climbing-net.com/wp-content/uploads/2012/12/174-1.jpg","〒563-0025大阪府池田市城南1‐9‐26","阪急宝塚線池田駅より徒歩5分","072-741-6937","平日13:00〜22:00土日祝10:00〜21:00","【税別価格】
初回登録料：￥1500１日料金：平日￥1500、土日祝￥2000夜間料金・時間帯：￥1500（17:00〜)
＊フリーパス会員（月、半年、年）は、他店舗共通で使用可","シューズ：￥300チョーク：￥100","-","約1時間のマンツーマンレッスン","可専用時間帯ありキッズ向け用具レンタルありレッスンあり対象年齢：小学生〜中学生","http://suharagym.com","2015-07-21 15:21:50","2015-07-21 15:21:50","月曜（祝日の場合は営業）","大阪府"
295,"TOBITO クライミングジム ［天王寺］","http://www.climbing-net.com/wp-content/uploads/2012/12/182-1.jpg","〒543-0054大阪府大阪市天王寺区南河堀町8-13天王寺１MIYO１F","JR環状線天王寺駅東口より徒歩3分／店の前にコインパーキングあり","06-6796-7187","平日14:00〜24:00土日祝12:00〜24:00","初回登録料：￥1000１日料金：￥2000３時間：￥1500","シューズ：￥300チョーク：￥200","無／コインパーキング一日最大¥1000／40台","エントリー講習(1時間)¥1200：初心者の為のルールやリスクの説明、ルート紹介や登り方のアドバイススターターパック¥3000：初回登録料＋一日利用料＋レンタル各種＋エントリー講習","可※詳細はホームページをご覧下さい","http://www.tobito.jp","2015-07-21 15:21:51","2015-07-21 15:21:51","月末日","大阪府"
296,"クライミングジム・ヒグラシ長堀橋店","http://www.climbing-net.com/wp-content/uploads/2012/12/183-1.jpg","〒542-0081大阪府大阪市中央区南船場2-2-28 順慶ビル6F","地下鉄長堀橋駅より徒歩3分／地下鉄心斎橋駅・堺筋本町駅より徒歩10分","06-6264-3881","平日14:00〜22:30土日祝11:00〜20:00","【税込価格】
初回登録料：なし１日料金：￥2160","シューズ：￥540チョーク：￥100","-","-","不可18歳以下","http://higurashi-climbing.com/","2015-07-21 15:21:52","2015-07-21 15:21:52","不定休","大阪府"
297,"クライミングジム　ガレーラ ［大阪市］","http://www.climbing-net.com/wp-content/uploads/2012/12/181-1.jpg","〒551-0002大阪府大阪市大正区三軒家東2-9-30","JR環状線・地下鉄長堀鶴見緑地線大正駅より徒歩5分","06-7492-2746","平日14:00～23:00土日祝10:00～21:00","【税込価格】
初回登録料：無
１日料金：大人￥2000、学生￥1500、子供￥1000
３時間料金：大人￥1500、学生￥1200、子供￥800

お試しコース：1時間￥1000※平日限定","シューズ：￥500チョーク：￥200","有／無料／昼間3台・夜間6台","クライミングの基本姿勢、バランス、テクニックなどをわかりやすく教えます￥3500（1時間の講習、シューズ、1日利用料込）","可3歳以上","http://galera-climbing.com/","2015-07-21 15:21:52","2015-07-21 15:21:52","なし","大阪府"
298,"クライミングスペース BOLD　［梅田］","http://www.climbing-net.com/wp-content/uploads/2012/09/8af063ccd6098fcd8b40cc1be4d71903.jpg","〒531-0075大阪府大阪市北区大淀南1-2-11","阪急梅田駅・JR福島駅より徒歩7分／梅田スカイビルへ向かう地下道を通りすぐ","06-6345-9000","平日12:00〜24:00土日祝10:00〜22:00","初回登録料：￥630１日料金：平日￥2100、土日祝￥2310夜間料金・時間帯：平日￥1470（21:00〜）、土日祝￥1575（19:00〜）","シューズ：￥210チョーク：￥210","無／コインパーキング利用／台","-","可専用時間帯ありレッスンあり6歳〜15歳","http://bold-gym.com","2015-07-21 15:21:53","2015-07-21 15:21:53","なし（年末年始、盆休）","大阪府"
299,"アーバンクライミングクラブ　カワセミ ［梅田］","http://www.climbing-net.com/wp-content/uploads/2012/12/179-1.jpg","〒530-0057
大阪府大阪市北区曽根崎2-2-15 KDX東梅田ビルB1Ｆ","大阪市営地下鉄東梅田駅より徒歩4分／泉の広場M13出口から南へ徒歩3分","06-6926-4482","平日12:00〜23:00土日祝11:00〜21:00","【税込価格】
初回登録料：￥1000１日料金：￥2500","シューズ：￥500（チョーク込）チョーク：￥100","-","50分3回セット￥10000（当日の施設利用料含む）","不可","http://club-kawasemi.com/","2015-07-21 15:21:54","2015-07-21 15:21:54","なし","大阪府"
300,"GRAVITY RESEARCH（グラビティリサーチ）なんば","http://www.climbing-net.com/wp-content/uploads/2012/12/178-1.jpg","〒542-0076大阪府大阪市中央区難波千日前12-35 SWINGよしもとビル3Ｆ・4F","各線難波駅より徒歩5分／地下街「NAMBAなんなん」E5出口が便利","06-6645-0631","平日13:00〜22:00土日祝11:00〜21:00","【税込価格】
初回登録料：￥1500
１日料金：￥2100、大学生￥1600、中高生￥1100、小学生￥600、レディスデー（平日月金）￥1100、シニア（55歳以上平日）￥1100","シューズ：￥300ハーネス：￥100チョーク：￥100ビレイ器具：無料（ハーネスに含む）ロープ：￥300","-","ビレイ講習会￥4000","可専用壁ありキッズ向け用具レンタルありレッスンあり対象年齢：7歳〜9歳　（小学1年生〜3年生）","http://www.gravity-research.jp/new_gravity/nanba/index/","2015-07-21 15:22:03","2015-07-21 15:22:03","なし","大阪府"
301,"クライミングジム＆ショップ PUMP 大阪店","http://www.climbing-net.com/wp-content/uploads/2012/12/177-1.jpg","〒555-0041大阪府大阪市西淀川区中島1-13-23","阪神なんば線出来島駅より徒歩13分／大阪梅田より大阪市営バス42系統中島2丁目行きバス、中島1丁目下車約20ｍ","06-6475-4406","平日13:00～22:30
土祝10:00～21:00
日9:00～20:00","【税別価格】
初回登録料：￥1800
１日料金：￥2000
夜間料金・時間帯：￥1500(18:00～)","シューズ：￥200
ハーネス：無料
チョーク：￥100","有／￥200／26台","ロープクライミングの基本スクール、ロープクライミングのステップアップスクール","毎週金曜日 17:00～19:00（有料 月謝制）
対象年齢：6歳～15歳","http://pump-climbing.com/gym/osaka/","2015-07-21 15:22:04","2015-07-21 15:22:04","月曜（年末年始休）","大阪府"
302,"クライミングジム　レベルテン ［大阪市］","http://www.climbing-net.com/wp-content/uploads/2012/12/03_no_image2117.jpg","〒546-0001大阪府大阪市東住吉区今林2-1-14","JR大和路線東部市場前駅より徒歩5分","06-6756-8182","平日15:00〜22:00土日祝10:00〜18:00","【税込価格】
初回登録料：￥1500１日料金：￥1800夜間料金・時間帯：￥1300（18:00〜)","シューズ：￥200ハーネス：無料チョーク：無料","有／無料／2〜3台","初心者のみ対象です","可※詳細お問合せ下さい","http://www.oct.zaq.ne.jp/afnhv205/","2015-07-21 15:22:05","2015-07-21 15:22:05","月曜と隔週金曜（HPで確認を）","大阪府"
303,"GRAVITY RESEARCH（グラビティリサーチ） 明石","http://www.climbing-net.com/wp-content/uploads/2015/04/gravity_akashi_01.jpg","〒674-0068
兵庫県明石市大久保町ゆりのき通り2-3-1 イオン明石ショッピングセンター2番街2F","JR明石大久保駅直結","078-938-2010","平日13:00～22:00
土日祝10:00～22:00","【税別価格】
初回登録料：￥1500
１日料金：￥1600
夜間料金・時間帯：￥1000（19:00～22:00）","シューズ：￥300
チョーク：￥100","最初の１時間無料、以後30分毎に150円","-","可　小学１年生以上","http://www.gravity-research.jp/","2015-07-21 15:22:24","2015-07-21 15:22:24","無し","兵庫県"
304,"ボルダリングステージ be colorful 西宮北口","http://www.climbing-net.com/wp-content/uploads/2015/02/be_colorful_1.jpg","〒663-8034
兵庫県西宮市長田町1-27","阪急西宮北口駅 北改札口より徒歩4分","0798-31-0940","平日13:00～21:30
土日祝10:00～20:00","【税込価格】
初回登録料：￥1000
１日料金：平日￥2000、土日祝￥2200
夜間料金・時間帯：￥1500（平日20:00～21:30）","シューズ：￥300
チョーク：￥100","-","1時間の初級者向けレッスン","可
小学生以上","http://www.becolorful-climbing.com","2015-07-21 15:22:25","2015-07-21 15:22:25","月曜（祝日の場合は翌日）","兵庫県"
305,"Bouldering Gym Rockestra 甲子園店","http://www.climbing-net.com/wp-content/uploads/2014/11/rockestra_kousien_1.jpg","〒663-8151
兵庫県西宮市甲子園洲鳥町10-31","阪神電車甲子園駅より徒歩10分","0798-20-5131","平日13:00～22:00
土日祝10:00～20:00","【税別価格】
初回登録料：￥1500
１日料金：一般￥2000
時間料金：一般平日３時間￥1700","【税込価格】
シューズ：￥430
チョーク：￥110","近隣にタイムズあり","-","可　小学生以上
※小・中学生は保護者の同伴が必要","http://www.rockestra-kousien.com/","2015-07-21 15:22:26","2015-07-21 15:22:26","なし","兵庫県"
306,"Bouldering Gym Rockestra ロッケストラ ［西宮］","http://www.climbing-net.com/wp-content/uploads/2014/11/rockestra_1.jpg","〒651-1411
兵庫県西宮市山口町名来1-13-32","西宮北ICから車で2分","078-201-6592","平日13:00～22:00
土10:00～21:00
日祝10:00～20:00","【税別価格】
初回登録料：￥1500
１日料金：一般平日￥1500
夜間料金・時間帯：￥1200（平日18:00～）","シューズ：￥400
チョーク：無料","有／無料／20台","初心者向けレッスン　毎週火・金曜日","可　2歳～
※小学生以下は保護者の同伴が必要　　　　","http://www.rockestra-gym.com/","2015-07-21 15:22:27","2015-07-21 15:22:27","なし","兵庫県"
307,"スハラ クライミングジム宝塚店","http://www.climbing-net.com/wp-content/uploads/2014/07/suhara2_2.jpg","〒665-0835
兵庫県宝塚市旭町1-7-17","阪急宝塚線清荒神駅より徒歩10分","0797-24-2440","平日13:00～22:00土日祝10:00～21:00","【税別価格】
初回登録料：￥1500１日料金：平日￥1500、土日祝￥2000夜間料金・時間帯：￥1500（17:00〜)
＊フリーパス会員（月、半年、年）は、他店舗共通で使用可","シューズ：￥300チョーク：￥100","有／無料／10台","約1時間のマンツーマンレッスン","可専用時間帯ありキッズ向け用具レンタルありレッスンあり対象年齢：小学生〜中学生","http://suharagym.com","2015-07-21 15:22:28","2015-07-21 15:22:28","月曜（祝日の場合は営業）","兵庫県"
308,"ボルダリングスペース バロック ［尼崎］","http://www.climbing-net.com/wp-content/uploads/2014/01/barock_2.jpg","〒661-0032
兵庫県尼崎市武庫之荘東1-17-6","阪急神戸本線 武庫之荘駅より徒歩6分","06-7164-7772","平日13:00～22:00
土日祝10:00～21:00","【税込価格】
初回登録料：￥1080
１日料金：￥1620","シューズ：￥320
チョーク：￥210","-","相談にて","可
３歳以上","http://barock-climbing.com/","2015-07-21 15:22:28","2015-07-21 15:22:28","なし（不定休）","兵庫県"
309,"クライミング・ボルダリングジム グレイシャーポイント ［姫路］","http://www.climbing-net.com/wp-content/uploads/2013/09/glacierpoint_1.jpg","〒670-0985
兵庫県姫路市玉手2-73-8","姫路バイパス中地ランプより姫路港方面／信号（トヨタ&とりでん&パソコン工房信号）右折100m付近南","079-235-8023","13:30～21:00","【税込価格】
初回登録料：￥500
１日料金：大人￥800、高校生以下￥500","シューズ：￥200","-","-","可
満10歳から利用可能
※中学生以下の場合は保護者の同伴が必要","http://www.akarinet.com/glacier_point/index.html","2015-07-21 15:22:29","2015-07-21 15:22:29","木曜（臨時休業有）","兵庫県"
310,"クライミングジム＆アウトドアショップ　ハイマートベルク ［加古川］","http://www.climbing-net.com/wp-content/uploads/2012/12/200-1.jpg","〒675-0063兵庫県加古川市加古川町平野3-3","JR加古川駅より北へ徒歩10分／加古川バイパス加古川ランプより北へ150m","079-490-2718","平日12:00〜22:00土日祝10:00〜20:00","初回登録料：￥1575１日料金：￥1890","シューズ：￥315チョーク：￥105","有／無料／18台","-","可※詳細はホームページをご覧下さい","http://heimatberg.jp/","2015-07-21 15:22:30","2015-07-21 15:22:30","不定休","兵庫県"
311,"レッドクリフ　クライミングジム ［加古川］","http://www.climbing-net.com/wp-content/uploads/2012/12/03_no_image2111.jpg","〒675-0067兵庫県加古川市加古川町河原368","JR加古川駅より北へ徒歩10分／加古川バイパス加古川ランプより北へ150m","079-426-3338","-","-","-","-","-","-","http://www.red-cliff.co.jp/","2015-07-21 15:22:31","2015-07-21 15:22:31","-","兵庫県"
312,"Kiaora Bros climbing Gym & Shop （キオラブロズ　クライミングジム） ［明石］","http://www.climbing-net.com/wp-content/uploads/2012/12/198-1.jpg","〒673-0005兵庫県明石市小久保5-17-23","JR西明石駅より徒歩10分／大久保IC・玉津ICから車で7分　","078-920-9787","平日13:00～23:00土日祝10:00～21:00","【税込価格】
初回登録料：￥1620１日料金：￥2160夜間料金・時間帯：￥1780（平日18:00～23:00）","シューズ：￥430チョーク：￥110","有／無料／18台","施設使用上の注意点・ルール説明","可","http://www.kiaorabros.com/","2015-07-21 15:22:32","2015-07-21 15:22:32","年末年始","兵庫県"
313,"クライミングジム　モンベル六甲店","http://www.climbing-net.com/wp-content/uploads/2012/12/DSCF0181.jpg","〒675-0036兵庫県神戸市灘区桜口町1-1-7","JR六甲道駅より徒歩7分／阪神本線新在家駅より8分／国道2号線沿い北側","078-811-9555","平日11:00〜22:00土10:30〜20:30日祝10:00〜19:00","初回登録料：￥1500１日料金：￥1500","シューズ：￥500","-","ボルダリング、インドアスクール（STEP1〜4、アルパイン）アウトドアスクール、キッズスクール","-","http://store.montbell.jp/search/shopinfo/?shop_no=679918","2015-07-21 15:22:40","2015-07-21 15:22:40","月曜（祝日の場合は翌日）","兵庫県"
314,"クライミングジム　ロックガーデン神戸","http://www.climbing-net.com/wp-content/uploads/2012/12/196-1.jpg","〒650-0042兵庫県神戸市中央区波止場町6-8 篠崎倉庫1F","JR神戸駅より徒歩10分／神戸高速鉄道 西元町駅より徒歩7分","078-351-5102","平日13:00〜22:00土10:00〜22:00日祝10:00〜20:00","初回登録料：￥1050
１日料金：平日￥1580、土日祝￥1890","シューズ：￥320チョーク：無料","近隣に有","ロックガーデンオリジナルの教材による初心者スクール￥4200（登録料、利用料、レンタルシューズ込み）※要予約","不可（13歳以上利用可能）","http://www.rockgarden.jp/","2015-07-21 15:22:41","2015-07-21 15:22:41","なし","兵庫県"
315,"GRAVITY RESEARCH（グラビティリサーチ）神戸","http://www.climbing-net.com/wp-content/uploads/2012/12/195-1.jpg","〒651-0086兵庫県神戸市中央区磯上通り4-3-10 IPSX EAST 1F","三ノ宮駅より徒歩約10分","078-855-8043","本館：平日13:00〜22:00（ショップ11:00〜）土日祝11:00〜20:30
アネックス：平日17:00～22:00土日祝11:00～20:30","【税込価格】
初回登録料：￥1500
１日料金：一般￥2100、大学生￥1600、中高生￥1100、小学生￥600
レディースデイ(平日月・金のみ)女性￥1100 シニア(55歳以上 平日のみ)￥1100","シューズ：￥300ハーネス：￥100チョーク：￥100ビレイ器具：無料（ハーネスに含む）ロープ：￥300","有／1時間￥300最大￥1500／58台","基礎からのビレイ技術講習会、インドアクライミングスクール、キッズスクール","可 （小学校4年生以上、保護者とペア利用で）キッズ向け用具レンタルあり","http://www.gravity-research.jp/new_gravity/kobe/index/","2015-07-21 15:22:43","2015-07-21 15:22:43","元日","兵庫県"
316,"スハラ クライミングジム西宮店","http://www.climbing-net.com/wp-content/uploads/2012/12/194-1.jpg","〒662-0843兵庫県西宮市神祇官町1-19","JR神戸線西宮駅より徒歩約5分／阪急神戸線西宮北口駅より徒歩約15分","0798-20-7596","平日13:00〜22:00土日祝10:00〜21:00","【税別価格】
初回登録料：￥1500
１日料金：平日¥1500、土日祝¥2000
夜間料金・時間帯：￥1500（土日祝17:00〜）
＊フリーパス会員（月、半年、年）は、他店舗共通で使用可","シューズ：￥300チョーク：￥100","-","約1時間のマンツーマン指導","可専用時間帯ありキッズ向け用具レンタルありレッスンあり対象年齢：小学生〜中学生","http://suharagym.com/","2015-07-21 15:22:44","2015-07-21 15:22:44","月曜（祝日の場合は営業）","兵庫県"
317,"GRANDWAZOO クライミングジム ［橿原］","http://www.climbing-net.com/wp-content/uploads/2012/12/173-1.jpg","〒634-0832奈良県橿原市五井町255-4","南阪奈道路から接続の高田バイパスに乗り車で15分／西名阪道郡山ICより20分","0744-35-4564","平日13:00〜22:30土日祝10:00〜20:00","【税別価格】
初回登録料：￥1000
１日料金：一般￥2000
夜間料金・時間帯：￥1500（18:00～）","シューズ：￥300チョーク：￥100","有／無料／20台","-","可キッズ向け用具レンタルあり(シューズ)対象年齢：6歳〜12歳","http://grandwazoo-climbing.com/","2015-07-21 15:23:06","2015-07-21 15:23:06","なし","奈良県"
318,"クライミングジム あをがき ［奈良県大和郡山市］","http://www.climbing-net.com/wp-content/uploads/2012/12/03_no_image2115.jpg","〒639-1124奈良県大和郡山市馬司町569-1","近鉄橿原線平端駅より徒歩10分／西名阪郡山ICより5分","0743-57-1021","平日13:00〜22:00土日祝10:00〜20:00","初回登録料：無料１日料金：￥1500夜間料金・時間帯：￥¥1250（17:00〜）","シューズ：￥400ハーネス：無料チョーク：￥100ビレイ器具：無料ロープ：無料","有／無料／15台","-","可※詳細はームページをご覧下さい","http://cg-aogaki.com/","2015-07-21 15:23:06","2015-07-21 15:23:06","月曜（祝日の場合は翌日）","奈良県"
319,"シティロックジム大和郡山店","http://www.climbing-net.com/wp-content/uploads/2012/12/171-1.jpg","〒639-1028奈良県大和郡山市田中町913-1","近鉄郡山駅、JR大和小泉駅より徒歩25分／西名阪道まほろばスマートIC(ETC専用)より10分","0743-51-2271","平日10:00～22:00土日祝10:00～20:00","【税込価格】
初回登録料：￥1620（会員登録の場合のみ）
１日料金：￥2160
夜間料金・時間帯：￥1620（17:00～22:00","シューズ：￥540
ハーネス：無料
チョーク：￥100
ビレイ器具：無料
ロープ：無料","有／無料／25台","体験クライミング（講習時間1時間/要予約）/他
ロープを使ってトップロープで登ったり、室内壁でトラバースや初級のボルダリングルートにトライしたり、スタッフと共に1時間楽しく遊んでいただきます。￥4320（施設利用料・レンタル料含む）","可※詳細はホームページをご覧下さい","http://www.cityrockgym.com","2015-07-21 15:23:07","2015-07-21 15:23:07","なし（夏季・GW・年末年始・コンペ前後は臨時休業有）","奈良県"
320,"タイタンウォール クライミングジム ［和歌山］","http://www.climbing-net.com/wp-content/uploads/2014/11/titanwall_1.jpg","〒640-8101
和歌山県和歌山市新雑賀町24","和歌山駅・和歌山市駅より徒歩15分／和歌山ICより車で10分　","073-423-7110","平日14:00～22:30
土10:00～22:30
日祝10:00～20:30","【税別価格】
初回登録料：￥1000
１日料金：￥2000
時間料金：2.5時間￥1500","シューズ：￥300
ハーネス：￥300
チョーク：￥100
ロープ：￥300","有／無料／15台","-","可
7～18歳","http://titan-wall.com","2015-07-21 15:23:34","2015-07-21 15:23:34","月曜","和歌山県"
321,"クライミングジム＆ショップ UP Climbing Gym ［岩出］","http://www.climbing-net.com/wp-content/uploads/2014/10/up_climbing_1.jpg","〒649-6233
和歌山県岩出市備前40-3","国道24号バイパス　備前交差点すぐそば","0736-60-8706","平日13:00～22:30
日祝10:00～21:00","【税別価格】
初回登録料：￥1000
１日料金：￥1800
夜間料金・時間帯：一般￥1500（18:00～）","シューズ：￥300
チョーク：￥100","有／無料／70台","-","小学生以上　※保護者の利用必要","http://up-climb.com","2015-07-21 15:23:34","2015-07-21 15:23:34","不定休","和歌山県"
322,"bee mee nee WaBo ［和歌山］","http://www.climbing-net.com/wp-content/uploads/2014/06/wabo_1.jpg","〒640-8302
和歌山県和歌山市井辺208-4 2F","和歌山ICから車で10分／わかやま電鉄貴志川線神前駅より徒歩15分／和歌山バス停井辺より徒歩1分","073-460-4532","-","【税込価格】
初回登録料：￥1000
１日料金：大人￥2100
夜間料金・時間帯：一般￥1600（18:00～）","シューズ：￥300
チョーク：￥100","有／無料／30台","-","可
小学生以上","-","2015-07-21 15:23:35","2015-07-21 15:23:35","-","和歌山県"
323,"クライミングジム M-WALL ［松江］","http://www.climbing-net.com/wp-content/uploads/2012/12/03_no_image219.jpg","〒690-1102島根県松江市上本庄町391-12","山陰道松江中央ICより30分／島根大学より美保関方面へ車で10分","0852-34-1086","平日16:00〜22:30土13:00〜21:00日祝10:00〜19:00","初回登録料：￥500１日料金：￥1000","シューズ：￥200チョーク：￥100","有／無料／12台","-","可※詳細はホームページをご覧下さい","http://matsue-freeclimbing.com/","2015-07-21 15:24:17","2015-07-21 15:24:17","月曜","島根県"
324,"GRAVITY RESEARCH（グラビティリサーチ）岡山","http://www.climbing-net.com/wp-content/uploads/2014/06/gr_okayama1.jpg","〒700-0901
岡山県岡山市北区本町6番36号　第一セントラルビル1・2階","JR岡山駅駅から徒歩2分／山陽道岡山ICから車で20分","086-801-3133","平日13:00～22:00
土日祝11:00～21:00","【税込価格】
初回登録料：￥1500
１日料金：一般￥2100
夜間料金・時間帯：一般￥1200（19:00～）","シューズ：￥300
ハーネス＆ビレイ器具：￥100
チョーク：￥100
ロープ：￥300","近隣に有料駐車場多数有","初心者体験会（初めてのクライミング体験者。クライミング経験がない方対象）","可
小学4年生以上（要保護者同伴）","HP:http://www.gravity-research.jp/page.php?id=26048
BLOG:http://gr-okayama.hatenablog.com/","2015-07-21 15:24:49","2015-07-21 15:24:49","なし","岡山県"
325,"rocksCLIMBINGGYM ［倉敷］","http://www.climbing-net.com/wp-content/uploads/2012/12/203-1.jpg","〒710-0003岡山県倉敷市平田261-2","山陽道倉敷ICより2分","086-476-5358","平日13:00〜22:00土日祝10:00〜20:00","【税別価格】
初回登録料：￥1500１日料金：￥2000夜間料金・時間帯：￥1500（平日18:00〜、土日祝17:00〜）","シューズ：￥500ハーネス：￥100チョーク：￥100ビレイ器具：無料ロープ：￥300","有／無料／55台","体験クライミング、体験ボルダリング、トップロープスクール、ステップアップスクール、リード入門スクール、リード自立スクール、リードレベルアップスクール","可専用時間帯ありキッズ向け用具レンタルあり（ハーネスのみ）レッスンあり対象年齢：3歳〜15歳","http://rocksclimbinggym.com/","2015-07-21 15:24:50","2015-07-21 15:24:50","月曜","岡山県"
326,"rocksBOULDERINGGYM ［岡山］","http://www.climbing-net.com/wp-content/uploads/2012/12/202-1.jpg","〒700-0976岡山県岡山市北区辰巳6-104","岡電バス卸センター下車徒歩5分","086-250-8769","平日13:00〜22:00土日祝10:00〜20:00","【税別価格】
初回登録料：￥1500１日料金：￥2000夜間料金・時間帯：￥1500（平日18:00〜、土日祝17:00〜）","シューズ：￥500チョーク：￥100","有／無料／12～20台","体験ボルダリング、ステップアップスクール","可※詳細はホームページをご覧下さい","http://rocksclimbinggym.com/","2015-07-21 15:24:51","2015-07-21 15:24:51","金曜","岡山県"
327,"オレンジ ボルダリング スペース［福山市］","http://www.climbing-net.com/wp-content/uploads/2015/03/orange01.jpg","〒720-0011
広島県福山市横尾町2-19-9","福塩線横尾駅より徒歩4分／山陽道東福山ICより10分","084-983-0421","平日13:00～22:00
土日祝10:00～22:00","【税込価格】
初回登録料：￥540
１日料金：￥1620
２時間料金：￥1296","シューズ：￥216
チョーク：無料","有／無料／","-","可　＊小学生以上","http://orange2015.cafe.to/","2015-07-21 15:25:17","2015-07-21 15:25:17","火曜","広島県"
